id,file,species,recordist,split
1156682,Motacilla_alba/XC1156682.mp3,Motacilla alba,Bram Piot,train
1158806,Motacilla_alba/XC1158806.wav,Motacilla alba,Nishant Bhagwat,train
1159184,Motacilla_alba/XC1159184.wav,Motacilla alba,Nishant Bhagwat,train
1161169,Motacilla_alba/XC1161169.wav,Motacilla alba,Clement Bruneau,val
1162286,Motacilla_alba/XC1162286.wav,Motacilla alba,Arjun Dutta,val
1166448,Motacilla_alba/XC1166448.mp3,Motacilla alba,Paul Gosling,train
1167185,Motacilla_alba/XC1167185.wav,Motacilla alba,Stanislas Wroza,val
1167200,Motacilla_alba/XC1167200.wav,Motacilla alba,Stanislas Wroza,train
1167644,Motacilla_alba/XC1167644.wav,Motacilla alba,Stanislas Wroza,train
1167654,Motacilla_alba/XC1167654.wav,Motacilla alba,Stanislas Wroza,train
1167691,Motacilla_alba/XC1167691.wav,Motacilla alba,Stanislas Wroza,test
1167745,Motacilla_alba/XC1167745.wav,Motacilla alba,Stanislas Wroza,val
1170154,Motacilla_alba/XC1170154.mp3,Motacilla alba,András Schmidt,train
1176583,Motacilla_alba/XC1176583.mp3,Motacilla alba,András Schmidt,train
718046,Parus_major/XC718046.mp3,Parus major,Manuel Grosselet,val
718274,Parus_major/XC718274.mp3,Parus major,"Manuel Grosselet, Olivier Swift",train
719660,Parus_major/XC719660.mp3,Parus major,Uku Paal,train
720292,Parus_major/XC720292.mp3,Parus major,Uku Paal,train
720773,Parus_major/XC720773.mp3,Parus major,David Bissett,train
724068,Parus_major/XC724068.mp3,Parus major,Olivier SWIFT,val
729993,Parus_major/XC729993.mp3,Parus major,Bodo Sonnenburg,train
741377,Parus_major/XC741377.mp3,Parus major,Stephan Risch,val
754950,Parus_major/XC754950.mp3,Parus major,Lars Edenius,test
756695,Parus_major/XC756695.mp3,Parus major,Lars Edenius,test
761132,Parus_major/XC761132.mp3,Parus major,Lars Edenius,train
766588,Parus_major/XC766588.mp3,Parus major,Ulf Elman,train
767786,Parus_major/XC767786.mp3,Parus major,Dominique Guillerme,test
778405,Parus_major/XC778405.mp3,Parus major,Dominique Guillerme,train
780064,Parus_major/XC780064.mp3,Parus major,Martin Fransson,val
780462,Parus_major/XC780462.mp3,Parus major,Lars Edenius,train
780463,Parus_major/XC780463.mp3,Parus major,Lars Edenius,test
782691,Parus_major/XC782691.mp3,Parus major,Dominique Guillerme,train
782692,Parus_major/XC782692.mp3,Parus major,Dominique Guillerme,train
783621,Parus_major/XC783621.mp3,Parus major,Lars Edenius,train
783633,Parus_major/XC783633.mp3,Parus major,Bodo Sonnenburg,test
788731,Parus_major/XC788731.wav,Parus major,Dean McDonnell,val
789414,Parus_major/XC789414.mp3,Parus major,Lars Edenius,test
789415,Parus_major/XC789415.mp3,Parus major,Lars Edenius,val
789416,Parus_major/XC789416.mp3,Parus major,Lars Edenius,train
790451,Parus_major/XC790451.mp3,Parus major,Lars Edenius,train
791289,Parus_major/XC791289.mp3,Parus major,Sreekumar Chirukandoth,train
792183,Parus_major/XC792183.mp3,Parus major,Lars Edenius,train
792451,Parus_major/XC792451.wav,Parus major,Xavier Riera,train
793539,Parus_major/XC793539.mp3,Parus major,Sean Morris,train
795227,Parus_major/XC795227.mp3,Parus major,Dominique Guillerme,train
795763,Parus_major/XC795763.wav,Parus major,Stanislas Wroza,train
798515,Parus_major/XC798515.mp3,Parus major,Thomas Bergman,train
798517,Parus_major/XC798517.mp3,Parus major,Jorge Leitão,train
798922,Parus_major/XC798922.mp3,Parus major,Thomas Bergman,train
799282,Parus_major/XC799282.mp3,Parus major,Dominique Guillerme,train
800916,Parus_major/XC800916.wav,Parus major,Daniele Baroni,train
804299,Parus_major/XC804299.mp3,Parus major,Dominique Guillerme,train
804462,Parus_major/XC804462.mp3,Parus major,Bo Shunqi 薄顺奇,train
806433,Parus_major/XC806433.mp3,Parus major,Francesco Barberini,train
806892,Parus_major/XC806892.mp3,Parus major,Bo Shunqi 薄顺奇,train
810060,Parus_major/XC810060.mp3,Parus major,Jorge Leitão,train
813556,Parus_major/XC813556.mp3,Parus major,Peter Boesman,train
813557,Parus_major/XC813557.mp3,Parus major,Peter Boesman,train
814261,Parus_major/XC814261.wav,Parus major,Anders Westman,train
814262,Parus_major/XC814262.wav,Parus major,Anders Westman,train
823016,Parus_major/XC823016.mp3,Parus major,Dominique Guillerme,train
832368,Parus_major/XC832368.wav,Parus major,Martin Billard,val
833617,Parus_major/XC833617.wav,Parus major,Agris Celmins,train
833622,Parus_major/XC833622.wav,Parus major,Agris Celmins,train
838178,Parus_major/XC838178.wav,Parus major,Martin Billard,train
843484,Parus_major/XC843484.wav,Parus major,Joost van Bruggen,train
843489,Parus_major/XC843489.wav,Parus major,Joost van Bruggen,val
845019,Parus_major/XC845019.mp3,Parus major,Jorge Leitão,train
845912,Parus_major/XC845912.mp3,Parus major,Jorge Leitão,test
853713,Parus_major/XC853713.wav,Parus major,Martin Billard,train
862138,Parus_major/XC862138.wav,Parus major,François Guibert,val
865913,Parus_major/XC865913.mp3,Parus major,Jacobo Ramil Millarengo,test
870733,Parus_major/XC870733.mp3,Parus major,Alain Malengreau,test
871383,Parus_major/XC871383.wav,Parus major,Xavier Riera,train
871607,Parus_major/XC871607.mp3,Parus major,Alain Malengreau,train
874098,Parus_major/XC874098.mp3,Parus major,Jacobo Ramil Millarengo,test
878089,Parus_major/XC878089.mp3,Parus major,Lars Edenius,val
879197,Parus_major/XC879197.mp3,Parus major,Olivier SWIFT,train
879198,Parus_major/XC879198.mp3,Parus major,Olivier SWIFT,train
879379,Parus_major/XC879379.mp3,Parus major,Jarek Matusiak,train
879770,Parus_major/XC879770.mp3,Parus major,Uku Paal,train
879815,Parus_major/XC879815.mp3,Parus major,Lars Edenius,train
879816,Parus_major/XC879816.mp3,Parus major,Lars Edenius,val
883597,Parus_major/XC883597.wav,Parus major,SonoNatura,train
895153,Parus_major/XC895153.mp3,Parus major,Stuart Fisher,train
899545,Parus_major/XC899545.wav,Parus major,Beatrix Saadi-Varchmin,test
905525,Parus_major/XC905525.mp3,Parus major,Olivier SWIFT,test
917135,Parus_major/XC917135.mp3,Parus major,Jorge Leitão,train
922369,Parus_major/XC922369.wav,Parus major,Hannu Varkki,val
922370,Parus_major/XC922370.wav,Parus major,Hannu Varkki,train
924149,Parus_major/XC924149.wav,Parus major,Grzegorz Lorek,train
925094,Parus_major/XC925094.mp3,Parus major,Bo Shunqi 薄顺奇,train
925095,Parus_major/XC925095.mp3,Parus major,Bo Shunqi 薄顺奇,train
929206,Parus_major/XC929206.mp3,Parus major,Uku Paal,train
939098,Parus_major/XC939098.mp3,Parus major,Elias A. Ryberg,val
955699,Parus_major/XC955699.wav,Parus major,Jorge Leitão,train
956876,Parus_major/XC956876.mp3,Parus major,Jarek Matusiak,test
956880,Parus_major/XC956880.mp3,Parus major,Jarek Matusiak,train
956887,Parus_major/XC956887.mp3,Parus major,Jarek Matusiak,train
956889,Parus_major/XC956889.mp3,Parus major,Jarek Matusiak,val
956913,Parus_major/XC956913.mp3,Parus major,Jarek Matusiak,train
962161,Parus_major/XC962161.wav,Parus major,Jorge Leitão,train
962211,Parus_major/XC962211.mp3,Parus major,Jacobo Ramil Millarengo,train
962275,Parus_major/XC962275.wav,Parus major,Hans Matheve,train
964295,Parus_major/XC964295.mp3,Parus major,Jarek Matusiak,test
964319,Parus_major/XC964319.mp3,Parus major,Jarek Matusiak,train
972649,Parus_major/XC972649.mp3,Parus major,Francesco Sottile,train
975084,Parus_major/XC975084.mp3,Parus major,Lennart Jeppsson,train
975502,Parus_major/XC975502.mp3,Parus major,Jarek Matusiak,train
978868,Parus_major/XC978868.mp3,Parus major,Elias A. Ryberg,val
983069,Parus_major/XC983069.mp3,Parus major,Abe Bakker,train
983564,Parus_major/XC983564.wav,Parus major,Théo Treels,train
985185,Parus_major/XC985185.wav,Parus major,David Darrell-Lambert,train
985820,Parus_major/XC985820.wav,Parus major,Abe Bakker,val
986235,Parus_major/XC986235.wav,Parus major,András Schmidt,val
986668,Parus_major/XC986668.mp3,Parus major,Jacobo Ramil Millarengo,train
987453,Parus_major/XC987453.mp3,Parus major,Jacobo Ramil Millarengo,train
987454,Parus_major/XC987454.mp3,Parus major,Jacobo Ramil Millarengo,val
987878,Parus_major/XC987878.mp3,Parus major,Francesco Sottile,train
989898,Parus_major/XC989898.wav,Parus major,Noé Ferrari,train
990594,Parus_major/XC990594.mp3,Parus major,Francesco Sottile,val
990596,Parus_major/XC990596.mp3,Parus major,Francesco Sottile,test
992471,Parus_major/XC992471.mp3,Parus major,Francesco Sottile,val
994570,Parus_major/XC994570.wav,Parus major,João Tomás,train
995195,Parus_major/XC995195.wav,Parus major,Jorge Leitão,train
1009333,Parus_major/XC1009333.wav,Parus major,Jorge Leitão,train
1031069,Parus_major/XC1031069.mp3,Parus major,Miika Silfverberg,train
1031070,Parus_major/XC1031070.mp3,Parus major,Miika Silfverberg,train
1041642,Parus_major/XC1041642.wav,Parus major,Jorge Leitão,train
1048483,Parus_major/XC1048483.mp3,Parus major,Miika Silfverberg,train
1049551,Parus_major/XC1049551.wav,Parus major,Beatrix Saadi-Varchmin,train
1072009,Parus_major/XC1072009.wav,Parus major,András Schmidt,train
1079215,Parus_major/XC1079215.mp3,Parus major,Marc Anderson,test
1079218,Parus_major/XC1079218.mp3,Parus major,Marc Anderson,test
1082599,Parus_major/XC1082599.mp3,Parus major,Lennart Jeppsson,train
1082760,Parus_major/XC1082760.mp3,Parus major,Olivier SWIFT,train
1084325,Parus_major/XC1084325.wav,Parus major,wu555,val
1087530,Parus_major/XC1087530.wav,Parus major,Ulf Elman,train
1087531,Parus_major/XC1087531.wav,Parus major,Ulf Elman,train
1087991,Parus_major/XC1087991.mp3,Parus major,Christian Bøggild,test
1088818,Parus_major/XC1088818.mp3,Parus major,Miika Silfverberg,train
1088904,Parus_major/XC1088904.wav,Parus major,Mats Olsson,train
1091255,Parus_major/XC1091255.mp3,Parus major,Christian Bøggild,train
1092231,Parus_major/XC1092231.mp3,Parus major,"Olivier SWIFT, Hélène CARTAUD",train
1092333,Parus_major/XC1092333.mp3,Parus major,Francesco Sottile,test
1092854,Parus_major/XC1092854.wav,Parus major,Paul Kelly,train
1094420,Parus_major/XC1094420.wav,Parus major,Paul Kelly,train
1100198,Parus_major/XC1100198.mp3,Parus major,Jack Berteau,train
1101435,Parus_major/XC1101435.wav,Parus major,Petter Westberg,train
1103687,Parus_major/XC1103687.mp3,Parus major,Dag Österlund,train
1104350,Parus_major/XC1104350.mp3,Parus major,Lars Edenius,val
1137640,Parus_major/XC1137640.wav,Parus major,Simon Gillings,train
1137711,Parus_major/XC1137711.wav,Parus major,Dimitri,test
1141773,Parus_major/XC1141773.mp3,Parus major,Elias A. Ryberg,train
1151595,Parus_major/XC1151595.wav,Parus major,Sunny Tseng,test
1152300,Parus_major/XC1152300.wav,Parus major,Sunny Tseng,train
1152620,Parus_major/XC1152620.wav,Parus major,Sunny Tseng,val
1163562,Parus_major/XC1163562.mp3,Parus major,Taras Vykhovanets,train
1167062,Parus_major/XC1167062.wav,Parus major,Meena Haribal,train
1167063,Parus_major/XC1167063.wav,Parus major,Meena Haribal,test
1167209,Parus_major/XC1167209.wav,Parus major,Stanislas Wroza,train
1167212,Parus_major/XC1167212.wav,Parus major,Stanislas Wroza,train
1167218,Parus_major/XC1167218.wav,Parus major,Stanislas Wroza,train
1167229,Parus_major/XC1167229.wav,Parus major,Stanislas Wroza,train
576358,Passer_domesticus/XC576358.mp3,Passer domesticus,Manuel Grosselet,train
578626,Passer_domesticus/XC578626.mp3,Passer domesticus,Joost van Bruggen,train
590872,Passer_domesticus/XC590872.mp3,Passer domesticus,Dare Šere,train
591496,Passer_domesticus/XC591496.mp3,Passer domesticus,Jarek Matusiak,train
618128,Passer_domesticus/XC618128.mp3,Passer domesticus,Manuel Grosselet,train
618857,Passer_domesticus/XC618857.mp3,Passer domesticus,Hans Matheve,train
621521,Passer_domesticus/XC621521.mp3,Passer domesticus,Tanguy Loïs,test
627130,Passer_domesticus/XC627130.mp3,Passer domesticus,Ken Behrens,test
630304,Passer_domesticus/XC630304.mp3,Passer domesticus,Susanne Kuijpers,val
631407,Passer_domesticus/XC631407.mp3,Passer domesticus,Rostyslav Romanyshyn,train
632102,Passer_domesticus/XC632102.mp3,Passer domesticus,Martinez Nicolas,train
634437,Passer_domesticus/XC634437.mp3,Passer domesticus,Karol Łanocha,test
635445,Passer_domesticus/XC635445.mp3,Passer domesticus,Susanne Kuijpers,test
636256,Passer_domesticus/XC636256.mp3,Passer domesticus,Thomas Ryder Payne,train
636549,Passer_domesticus/XC636549.mp3,Passer domesticus,Thomas Ryder Payne,train
639076,Passer_domesticus/XC639076.mp3,Passer domesticus,Marcin Urbański,test
640223,Passer_domesticus/XC640223.mp3,Passer domesticus,Susanne Kuijpers,train
642162,Passer_domesticus/XC642162.mp3,Passer domesticus,Antony Schubert,val
642972,Passer_domesticus/XC642972.mp3,Passer domesticus,Marcel Gil Velasco,train
645075,Passer_domesticus/XC645075.mp3,Passer domesticus,Olivier SWIFT,val
648931,Passer_domesticus/XC648931.mp3,Passer domesticus,Jarek Matusiak,val
648941,Passer_domesticus/XC648941.mp3,Passer domesticus,Jarek Matusiak,train
648947,Passer_domesticus/XC648947.mp3,Passer domesticus,Jarek Matusiak,val
649118,Passer_domesticus/XC649118.mp3,Passer domesticus,Scott Olmstead,train
649695,Passer_domesticus/XC649695.mp3,Passer domesticus,Karol Łanocha,test
658831,Passer_domesticus/XC658831.mp3,Passer domesticus,Leander Khil,train
659761,Passer_domesticus/XC659761.mp3,Passer domesticus,Olivier SWIFT,train
659845,Passer_domesticus/XC659845.mp3,Passer domesticus,Olivier SWIFT,val
663188,Passer_domesticus/XC663188.mp3,Passer domesticus,Ireneusz Oleksik,train
665040,Passer_domesticus/XC665040.mp3,Passer domesticus,Ireneusz Oleksik,train
666487,Passer_domesticus/XC666487.mp3,Passer domesticus,Jordi Calvet,train
676664,Passer_domesticus/XC676664.mp3,Passer domesticus,Tony Archer,train
680573,Passer_domesticus/XC680573.mp3,Passer domesticus,Joost van Bruggen,train
687529,Passer_domesticus/XC687529.mp3,Passer domesticus,Irish Wildlife Sounds,train
691724,Passer_domesticus/XC691724.mp3,Passer domesticus,Joost van Bruggen,train
697951,Passer_domesticus/XC697951.mp3,Passer domesticus,Olivier SWIFT,train
704628,Passer_domesticus/XC704628.mp3,Passer domesticus,Tony Archer,train
707891,Passer_domesticus/XC707891.mp3,Passer domesticus,Richard E. Webster,train
709860,Passer_domesticus/XC709860.mp3,Passer domesticus,Susanne Kuijpers,test
718727,Passer_domesticus/XC718727.mp3,Passer domesticus,Uku Paal,test
720636,Passer_domesticus/XC720636.mp3,Passer domesticus,Allistair Fresse,test
722453,Passer_domesticus/XC722453.mp3,Passer domesticus,A. Dreißigacker,train
727621,Passer_domesticus/XC727621.mp3,Passer domesticus,Nelson Conceição,train
728160,Passer_domesticus/XC728160.mp3,Passer domesticus,Stephan Risch,train
729006,Passer_domesticus/XC729006.mp3,Passer domesticus,JL Guerra,train
733549,Passer_domesticus/XC733549.mp3,Passer domesticus,Antonio Xeira,val
733550,Passer_domesticus/XC733550.mp3,Passer domesticus,Antonio Xeira,test
741178,Passer_domesticus/XC741178.mp3,Passer domesticus,Jorge Leitão,val
744180,Passer_domesticus/XC744180.mp3,Passer domesticus,Romuald Mikusek,train
752631,Passer_domesticus/XC752631.mp3,Passer domesticus,Jorge Leitão,train
753077,Passer_domesticus/XC753077.mp3,Passer domesticus,Jorge Leitão,train
753973,Passer_domesticus/XC753973.mp3,Passer domesticus,Agris Celmins,train
753974,Passer_domesticus/XC753974.mp3,Passer domesticus,Agris Celmins,train
771710,Passer_domesticus/XC771710.wav,Passer domesticus,Stanley Baldauf,train
775840,Passer_domesticus/XC775840.wav,Passer domesticus,Dean McDonnell,test
780889,Passer_domesticus/XC780889.mp3,Passer domesticus,Jorge Leitão,train
781605,Passer_domesticus/XC781605.mp3,Passer domesticus,Peter Boesman,test
788182,Passer_domesticus/XC788182.mp3,Passer domesticus,Jelle Scharringa,val
788183,Passer_domesticus/XC788183.mp3,Passer domesticus,Jelle Scharringa,val
791243,Passer_domesticus/XC791243.wav,Passer domesticus,Johannes Dag Mayer,train
791782,Passer_domesticus/XC791782.mp3,Passer domesticus,Ian Roberts,train
791783,Passer_domesticus/XC791783.mp3,Passer domesticus,Ian Roberts,train
804801,Passer_domesticus/XC804801.mp3,Passer domesticus,Uku Paal,train
804802,Passer_domesticus/XC804802.mp3,Passer domesticus,Uku Paal,train
806713,Passer_domesticus/XC806713.mp3,Passer domesticus,Manuel Grosselet,train
806714,Passer_domesticus/XC806714.mp3,Passer domesticus,Manuel Grosselet,val
806716,Passer_domesticus/XC806716.mp3,Passer domesticus,Manuel Grosselet,train
812395,Passer_domesticus/XC812395.mp3,Passer domesticus,Jorge Leitão,train
818666,Passer_domesticus/XC818666.mp3,Passer domesticus,Jorge Leitão,train
819683,Passer_domesticus/XC819683.wav,Passer domesticus,Sonothèque ADVL,test
820872,Passer_domesticus/XC820872.wav,Passer domesticus,Johannes Worona,train
835058,Passer_domesticus/XC835058.mp3,Passer domesticus,Esperanza Poveda,val
835068,Passer_domesticus/XC835068.mp3,Passer domesticus,Esperanza Poveda,train
837455,Passer_domesticus/XC837455.mp3,Passer domesticus,Jorge Leitão,train
841356,Passer_domesticus/XC841356.mp3,Passer domesticus,Jack Berteau,train
842414,Passer_domesticus/XC842414.mp3,Passer domesticus,FREDERIC Lionel,train
843477,Passer_domesticus/XC843477.wav,Passer domesticus,Joost van Bruggen,train
872123,Passer_domesticus/XC872123.mp3,Passer domesticus,Scott Olmstead,test
879927,Passer_domesticus/XC879927.wav,Passer domesticus,Paul Kelly,val
881740,Passer_domesticus/XC881740.mp3,Passer domesticus,Olivier SWIFT,train
881741,Passer_domesticus/XC881741.mp3,Passer domesticus,Olivier SWIFT,train
882124,Passer_domesticus/XC882124.mp3,Passer domesticus,Christian Kerihuel,val
896492,Passer_domesticus/XC896492.wav,Passer domesticus,Martin Billard,train
896493,Passer_domesticus/XC896493.wav,Passer domesticus,Martin Billard,val
897743,Passer_domesticus/XC897743.wav,Passer domesticus,Paul Kelly,train
901049,Passer_domesticus/XC901049.mp3,Passer domesticus,Geoff Carey,val
901050,Passer_domesticus/XC901050.mp3,Passer domesticus,Geoff Carey,test
901051,Passer_domesticus/XC901051.mp3,Passer domesticus,Geoff Carey,val
901052,Passer_domesticus/XC901052.mp3,Passer domesticus,Geoff Carey,val
901059,Passer_domesticus/XC901059.mp3,Passer domesticus,Geoff Carey,train
906529,Passer_domesticus/XC906529.mp3,Passer domesticus,Olivier SWIFT,train
908354,Passer_domesticus/XC908354.mp3,Passer domesticus,"Olivier SWIFT, Hélène CARTAUD",train
908403,Passer_domesticus/XC908403.mp3,Passer domesticus,Thomas Ryder Payne,train
913337,Passer_domesticus/XC913337.wav,Passer domesticus,Martin Billard,train
913338,Passer_domesticus/XC913338.wav,Passer domesticus,Martin Billard,val
913339,Passer_domesticus/XC913339.wav,Passer domesticus,Martin Billard,train
922542,Passer_domesticus/XC922542.mp3,Passer domesticus,Francesco Sottile,train
926983,Passer_domesticus/XC926983.mp3,Passer domesticus,Jack Berteau,train
926985,Passer_domesticus/XC926985.mp3,Passer domesticus,Jack Berteau,train
926987,Passer_domesticus/XC926987.mp3,Passer domesticus,Jack Berteau,test
949510,Passer_domesticus/XC949510.wav,Passer domesticus,João Tomás,train
949511,Passer_domesticus/XC949511.wav,Passer domesticus,João Tomás,test
949513,Passer_domesticus/XC949513.wav,Passer domesticus,João Tomás,val
953713,Passer_domesticus/XC953713.wav,Passer domesticus,João Tomás,train
973866,Passer_domesticus/XC973866.wav,Passer domesticus,Pere Josa,train
975549,Passer_domesticus/XC975549.mp3,Passer domesticus,Leonardo Ordóñez-Delgado,train
977863,Passer_domesticus/XC977863.wav,Passer domesticus,Paul Kelly,train
980255,Passer_domesticus/XC980255.wav,Passer domesticus,Beatrix Saadi-Varchmin,train
995205,Passer_domesticus/XC995205.mp3,Passer domesticus,Molly Bell,train
996904,Passer_domesticus/XC996904.wav,Passer domesticus,Johannes Worona,train
996905,Passer_domesticus/XC996905.wav,Passer domesticus,Johannes Worona,train
997014,Passer_domesticus/XC997014.wav,Passer domesticus,João Tomás,train
997054,Passer_domesticus/XC997054.wav,Passer domesticus,João Tomás,test
997055,Passer_domesticus/XC997055.wav,Passer domesticus,João Tomás,train
1006294,Passer_domesticus/XC1006294.mp3,Passer domesticus,Ulf Elman,test
1006295,Passer_domesticus/XC1006295.mp3,Passer domesticus,Ulf Elman,val
1006302,Passer_domesticus/XC1006302.wav,Passer domesticus,Paul Kelly,train
1062518,Passer_domesticus/XC1062518.wav,Passer domesticus,János Schadl,train
1068482,Passer_domesticus/XC1068482.wav,Passer domesticus,András Schmidt,train
1076087,Passer_domesticus/XC1076087.wav,Passer domesticus,Lars Lachmann,train
1082700,Passer_domesticus/XC1082700.wav,Passer domesticus,David Darrell-Lambert,train
1082701,Passer_domesticus/XC1082701.wav,Passer domesticus,David Darrell-Lambert,train
1082761,Passer_domesticus/XC1082761.mp3,Passer domesticus,Olivier SWIFT,test
1085988,Passer_domesticus/XC1085988.wav,Passer domesticus,Johannes Worona,train
1088279,Passer_domesticus/XC1088279.wav,Passer domesticus,Manuel Grosselet,train
1088280,Passer_domesticus/XC1088280.wav,Passer domesticus,Manuel Grosselet,val
